47636.81095783602
42403.80628733449
39412.41190812283
35778.26152257897
33465.95108151216
31065.33621891061
26495.60228004807
23875.68707299382
20628.57105112035
18517.75124539094
16293.166869525714
14896.141052925697
13744.10504652027
12762.615212786151
11908.88902880902
11152.81683987503
10471.325410980193
9268.294222432867
8218.09669500172
7279.700296932396
6428.882318648092
5649.366566804409
4929.412865388587
4260.158133078715
3634.760884010095
3047.829822955938
2495.0796018798324
2230.4234524745934
1973.0611818087982
1722.6183317365033
1478.7010636722612
1240.87481873689
1008.6935964284371
781.7370539345463
559.7458083009797
342.71839693693636
130.5687635343248
