gs_step,col_step,particle_ht,ashdiam,part_density,fall_time,total_fall_time,plume_diffusion_fine_particle,plume_diffusion_coarse_particle,wind_speed,wind_direction,wind_sum_x,wind_sum_y,x_norm,step_norm,col_prob,cum_col_prob,suspended_mass
2,26,9553.6341586008,0.0000000000,0.0000000000,12.4811267633,443.5643855623,761.1456948716,63.6789313862,8.8906271588,0.3345348994,1946.8986660015,429.3783195124,0.2700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,27,9884.7317200304,0.0000000000,0.0000000000,12.2316734107,455.7960589731,783.6158450784,68.4832403385,9.1987470766,0.3461287796,2052.7417571276,467.5503783480,0.2800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,28,10215.8292814601,0.0000000000,0.0000000000,11.9872057439,467.7832647169,805.9260287825,73.4622514345,9.5068669945,0.3577226597,2159.4884285776,507.4528266400,0.2900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,29,10546.9268428898,0.0000000000,0.0000000000,11.7476241165,479.5308888335,828.0828451685,78.6159646743,9.8149869123,0.3693165399,2267.0168324958,549.0746084876,0.3000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,30,10878.0244043194,0.0000000000,0.0000000000,11.5128308742,491.0437197077,850.0924108227,83.9443800577,10.1231068301,0.3809104200,2375.2092237637,592.4022818643,0.3100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,31,11209.1219657491,0.0000000000,0.0000000000,11.2827303141,502.3264500218,871.9604094239,89.4474975849,10.4312267479,0.3925043002,2483.9518879853,637.4201550396,0.3200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,32,11540.2195271787,0.0000000000,0.0000000000,11.0572286461,513.3836786679,893.6921349273,95.1253172559,10.7393466658,0.4040981803,2593.1350692280,684.1104184129,0.3300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,33,11871.3170886084,0.0000000000,0.0000000000,10.8362339549,524.2199126228,915.2925292639,100.9778390705,11.0474665836,0.4156920605,2702.6528975912,732.4532718698,0.3400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,34,12202.4146500381,0.0000000000,0.0000000000,10.6196561618,534.8395687846,936.7662153947,107.0050630289,11.3555865014,0.4272859406,2812.4033166683,782.4270477660,0.3500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,35,12533.5122114677,0.0000000000,0.0000000000,10.4074069889,545.2469757735,958.1175264055,113.2069891309,11.6637064192,0.4388798208,2922.2880109712,834.0083296457,0.3600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,36,12864.6097728974,0.0000000000,0.0000000000,10.1993999224,555.4463756958,979.3505312156,119.5836173767,11.9718263371,0.4504737009,3032.2123333761,887.1720667966,0.3700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,37,13195.7073343270,0.0000000000,0.0000000000,9.9955501776,565.4419258734,1000.4690573737,126.1349477663,12.2799462549,0.4620675811,3142.0852326525,941.8916847442,0.3800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,38,13526.8048957567,0.0000000000,0.0000000000,9.7957746646,575.2377005380,1021.4767113400,132.8609802995,12.5880661727,0.4736614612,3251.8191811302,998.1391917854,0.3900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,39,13857.9024571863,0.0000000000,0.0000000000,9.5999919538,584.8376924918,1042.3768965881,139.7617149765,12.8961860905,0.4852553414,3361.3301025594,1055.8852816612,0.4000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,40,14189.0000186160,0.0000000000,0.0000000000,9.4081222434,594.2458147352,1063.1728298099,146.8371517972,13.2043060084,0.4968492215,3470.5373002148,1115.0994324638,0.4100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,41,14520.0975800457,0.0000000000,0.0000000000,9.2200873264,603.4659020616,1083.8675554638,154.0872907616,13.5124259262,0.5084431017,3579.3633852919,1175.7500018758,0.4200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,42,14851.1951414753,0.0000000000,0.0000000000,9.0358105589,612.5017126205,1104.4639588714,161.5121318697,13.8205458440,0.5200369818,3687.7342056423,1237.8043188344,0.4300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,43,15182.2927029050,0.0000000000,0.0000000000,8.8552168289,621.3569294493,1124.9647780364,169.1116751215,14.1286657618,0.5316308620,3795.5787748915,1301.2287717126,0.4400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,44,15513.3902643346,0.0000000000,0.0000000000,8.6782325255,630.0351619748,1145.3726143382,176.8859205171,14.4367856796,0.5432247421,3902.8292019803,1365.9888931098,0.4500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,45,15844.4878257643,0.0000000000,0.0000000000,8.5047855091,638.5399474840,1165.6899422290,184.8348680564,14.7449055975,0.5548186223,4009.4206211706,1432.0494413395,0.4600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,46,16175.5853871940,0.0000000000,0.0000000000,8.3348050820,646.8747525660,1185.9191180468,192.9585177394,15.0530255153,0.5664125024,4115.2911225500,1499.3744787027,0.4700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,47,16506.6829486236,0.0000000000,0.0000000000,8.1682219593,655.0429745253,1206.0623880430,201.2568695661,15.3611454331,0.5780063826,4220.3816830733,1567.9274466328,0.4800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,48,16837.7805100533,0.0000000000,0.0000000000,8.0049682411,663.0479427664,1226.1218957077,209.7299235366,15.6692653509,0.5896002627,4324.6360981704,1637.6712377968,0.4900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,49,17168.8780714829,0.0000000000,0.0000000000,7.8449773843,670.8929201507,1246.0996884693,218.3776796507,15.9773852688,0.6011941429,4428.0009139553,1708.5682652359,0.5000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,50,17499.9756329126,0.0000000000,0.0000000000,7.6881841759,678.5811043265,1265.9977238316,227.2001379086,16.2855051866,0.6127880230,4530.4253600617,1780.5805286262,0.5100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,51,17831.0731943422,0.0000000000,0.0000000000,7.5345247063,686.1156290329,1285.8178750063,236.1972983102,16.5936251044,0.6243819032,4631.8612831351,1853.6696777413,0.5200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,52,18162.1707557719,0.0000000000,0.0000000000,7.3839363433,693.4995653762,1305.5619360918,245.3691608556,16.9017450222,0.6359757833,4732.2630810053,1927.7970731926,0.5300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,53,18493.2683172016,0.0000000000,0.0000000000,7.2363577063,700.7359230825,1325.2316268418,254.7157255446,17.2098649401,0.6475696635,4831.5876375642,2002.9238445272,0.5400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,54,18824.3658786312,0.0000000000,0.0000000000,7.0917286416,707.8276517240,1344.8285970636,264.2369923774,17.5179848579,0.6591635436,4929.7942583695,2079.0109457566,0.5500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,55,19155.4634400609,0.0000000000,0.0000000000,6.9499901977,714.7776419218,1364.3544306815,273.9329613539,17.8261047757,0.6707574238,5026.8446069965,2156.0192083909,0.5600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,56,19486.5610014905,0.0000000000,0.0000000000,6.8110846015,721.5887265232,1383.8106494954,283.8036324741,18.1342246935,0.6823513039,5122.7026421561,2233.9093920519,0.5700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,57,19817.6585629202,0.0000000000,0.0000000000,6.6749552342,728.2636817575,1403.1987166632,293.8490057380,18.4423446114,0.6939451841,5217.3345555960,2312.6422327346,0.5800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,58,20148.7561243499,0.0000000000,0.0000000000,6.5415466091,734.8052283666,1422.5200399311,304.0690811457,18.7504645292,0.7055390642,5310.7087108029,2392.1784887878,0.5900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,59,20479.8536857795,0.0000000000,0.0000000000,6.4108043481,741.2160327147,1441.7759746345,314.4638586971,19.0585844470,0.7171329444,5402.7955825184,2472.4789846819,0.6000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,60,20810.9512472092,0.0000000000,0.0000000000,6.2826751601,747.4987078749,1460.9678264893,325.0333383921,19.3667043648,0.7287268245,5493.5676970832,2553.5046526302,0.6100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,61,21142.0488086388,0.0000000000,0.0000000000,6.1571068191,753.6558146940,1480.0968541909,335.7775202310,19.6748242827,0.7403207047,5582.9995736216,2635.2165721293,0.6200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,62,21473.1463700685,0.0000000000,0.0000000000,6.0340481428,759.6898628368,1499.1642718373,346.6964042135,19.9829442005,0.7519145848,5671.0676660773,2717.5760074831,0.6300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,63,21804.2439314981,0.0000000000,0.0000000000,5.9134489720,765.6033118088,1518.1712511918,357.7899903398,20.2910641183,0.7635084650,5757.7503061095,2800.5444433721,0.6400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,64,22135.3414929278,0.0000000000,0.0000000000,5.7952601498,771.3985719586,1537.1189237962,369.0582786097,20.5991840361,0.7751023451,5843.0276468584,2884.0836185298,0.6500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,65,22466.4390543575,0.0000000000,0.0000000000,5.6794335021,777.0780054607,1556.0083829485,380.5012690234,20.9073039539,0.7866962252,5926.8816075883,2968.1555575866,0.6600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,66,22797.5366157871,0.0000000000,0.0000000000,5.5659218172,782.6439272779,1574.8406855542,392.1189615809,21.2154238718,0.7982901054,6009.2958192139,3052.7226011389,0.6700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,67,23128.6341772168,0.0000000000,0.0000000000,5.4546788274,788.0986061053,1593.6168538629,403.9113562820,21.5235437896,0.8098839855,6090.2555707148,3137.7474341009,0.6800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,68,23459.7317386464,0.0000000000,0.0000000000,5.3456591895,793.4442652947,1612.3378770960,415.8784531269,21.8316637074,0.8214778657,6169.7477564446,3223.1931123962,0.6900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,69,23790.8293000761,0.0000000000,0.0000000000,5.2388184665,798.6830837613,1631.0047129773,428.0202521154,22.1397836252,0.8330717458,6247.7608243362,3309.0230880421,0.7000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,70,24121.9268615058,0.0000000000,0.0000000000,5.1341131098,803.8171968711,1649.6182891705,440.3367532477,22.4479035431,0.8446656260,6324.2847250077,3395.2012326821,0.7100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,71,24453.0244229354,0.0000000000,0.0000000000,5.0315004409,808.8486973120,1668.1795046324,452.8279565238,22.7560234609,0.8562595061,6399.3108617693,3481.6918596175,0.7200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,72,24784.1219843651,0.0000000000,0.0000000000,4.9309386345,813.7796359465,1686.6892308874,465.4938619435,23.0641433787,0.8678533863,6472.8320415337,3568.4597443891,0.7300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,73,25115.2195457947,0.0000000000,0.0000000000,4.8323867011,818.6120226476,1705.1483132282,478.3344695070,23.3722632965,0.8794472664,6544.8424266290,3655.4701439604,0.7400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,74,25446.3171072244,0.0000000000,0.0000000000,4.7358044705,823.3478271181,1723.5575718487,491.3497792141,23.6803832144,0.8910411466,6615.3374875154,3742.6888145487,0.7500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,75,25777.4146686541,0.0000000000,0.0000000000,4.6411525753,827.9889796934,1741.9178029140,504.5397910650,23.9885031322,0.9026350267,6684.3139564023,3830.0820281537,0.7600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,76,26108.5122300837,0.0000000000,0.0000000000,4.5483924350,832.5373721283,1760.2297795706,517.9045050597,24.2966230500,0.9142289069,6751.7697817668,3917.6165878288,0.7700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,77,26439.6097915134,0.0000000000,0.0000000000,4.4574862401,836.9948583685,1778.4942529019,531.4439211980,24.6047429678,0.9258227870,6817.7040837682,4005.2598417399,0.7800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,78,26770.7073529430,0.0000000000,0.0000000000,4.3683969369,841.3632553054,1796.7119528323,545.1580394801,24.9128628857,0.9374166672,6882.1171105583,4092.9796960575,0.7900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,79,27101.8049143727,0.0000000000,0.0000000000,4.2810882121,845.6443435175,1814.8835889833,559.0468599059,25.2209828035,0.9490105473,6945.0101954824,4180.7446267232,0.8000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,80,27432.9024758023,0.0000000000,0.0000000000,4.1955244784,849.8398679959,1833.0098514849,573.1103824754,25.5291027213,0.9606044275,7006.3857151662,4268.5236901341,0.8100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,81,27764.0000372320,0.0000000000,0.0000000000,4.1116708595,853.9515388554,1851.0914117442,587.3486071886,25.8372226391,0.9721983076,7066.2470484864,4356.2865327844,0.8200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,82,28095.0975986617,0.0000000000,0.0000000000,4.0294931764,857.9810320318,1869.1289231759,601.7615340456,26.1453425569,0.9837921878,7124.5985364174,4444.0033999058,0.8300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,83,28426.1951600913,0.0000000000,0.0000000000,3.9489579329,861.9299899647,1887.1230218948,616.3491630462,26.4534624748,0.9953860679,7181.4454427495,4531.6451431438,0.8400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,84,28757.2927215210,0.0000000000,0.0000000000,3.8700323027,865.8000222674,1905.0743273741,631.1114941906,26.7615823926,1.0069799481,7236.7939156732,4619.1832273088,0.8500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,85,29088.3902829506,0.0000000000,0.0000000000,3.7926841153,869.5927063827,1922.9834430715,646.0485274787,27.0697023104,1.0185738282,7290.6509502216,4706.5897362386,0.8600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,86,29419.4878443803,0.0000000000,0.0000000000,3.7168818431,873.3095882258,1940.8509570242,661.1602629106,27.3778222282,1.0301677084,7343.0243515660,4793.8373778073,0.8700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,87,29750.5854058100,0.0000000000,0.0000000000,3.6425945889,876.9521828147,1958.6774424158,676.4467004861,27.6859421461,1.0417615885,7393.9226991553,4880.8994881169,0.8800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,88,30081.6829672396,0.0000000000,0.0000000000,3.5697920728,880.5219748875,1976.4634581154,691.9078402054,27.9940620639,1.0533554687,7443.3553116941,4967.7500349045,0.8900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,89,30412.7805286693,0.0000000000,0.0000000000,3.4984446202,884.0204195077,1994.2095491922,707.5436820684,28.3021819817,1.0649493488,7491.3322129487,5054.3636201975,0.9000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,90,30743.8780900989,0.0000000000,0.0000000000,3.4285231495,887.4489426571,2011.9162474055,723.3542260751,28.6103018995,1.0765432290,7537.8640983761,5140.7154822512,0.9100000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,91,31074.9756515286,0.0000000000,0.0000000000,3.3599991604,890.8089418175,2029.5840716721,739.3394722255,28.9184218174,1.0881371091,7582.9623025648,5226.7814967970,0.9200000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,92,31406.0732129582,0.0000000000,0.0000000000,3.2928447222,894.1017865397,2047.2135285129,755.4994205197,29.2265417352,1.0997309893,7626.6387674796,5312.5381776343,0.9300000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,93,31737.1707743879,0.0000000000,0.0000000000,3.2270324626,897.3288190023,2064.8051124786,771.8340709575,29.5346616530,1.1113248694,7668.9060115024,5397.9626765931,0.9400000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,94,32068.2683358176,0.0000000000,0.0000000000,3.1625355560,900.4913545583,2082.3593065570,788.3434235391,29.8427815708,1.1229187496,7709.7770992581,5483.0327828983,0.9500000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,95,32399.3658972472,0.0000000000,0.0000000000,3.0993277133,903.5906822716,2099.8765825621,805.0274782645,30.1509014887,1.1345126297,7749.2656122173,5567.7269219613,0.9600000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,96,32730.4634586769,0.0000000000,0.0000000000,3.0373831707,906.6280654423,2117.3574015063,821.8862351335,30.4590214065,1.1461065099,7787.3856200659,5652.0241536276,0.9700000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,97,33061.5610201065,0.0000000000,0.0000000000,2.9766766793,909.6047421215,2134.8022139560,838.9196941462,30.7671413243,1.1577003900,7824.1516528314,5735.9041699057,0.9800000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,98,33392.6585815362,0.0000000000,0.0000000000,2.9171834948,912.5219256163,2152.2114603730,856.1278553027,31.0752612421,1.1692942702,7859.5786737569,5819.3472922028,0.9900000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
2,99,33723.7561429659,0.0000000000,0.0000000000,2.8588793675,915.3808049838,2169.5855714401,873.5107186029,31.3833811600,1.1808881503,7893.6820529116,5902.3344680922,1.0000000000,0.0100000000,1.0000000000,100.0000000000,10511955676.6821269989
3,0,945.0975614297,0.0025198421,1000.0000000000,40.5999736003,40.5999736003,54.4975255890,0.0873510719,0.8795092954,0.0330940156,35.6885019812,1.1815072064,0.0100000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,1,1276.1951228593,0.0000000000,0.0000000000,39.7885244643,80.3884980646,94.8857031995,0.3494042874,1.1876292132,0.0446878957,82.8953405153,3.2924868860,0.0200000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,2,1607.2926842890,0.0000000000,0.0000000000,38.9932933117,119.3817913763,131.2422864101,0.7861596467,1.4957491311,0.0562817759,141.1271745244,6.5733428367,0.0300000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,3,1938.3902457186,0.0000000000,0.0000000000,38.2139560028,157.5957473791,165.2056047381,1.3976171498,1.8038690489,0.0678756560,209.9014172372,11.2486217177,0.0400000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,4,2269.4878071483,0.0000000000,0.0000000000,37.4501948760,195.0459422551,197.4934913383,2.1837767965,2.1119889667,0.0794695362,288.7461903657,17.5276029442,0.0500000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,5,2600.5853685780,0.0000000000,0.0000000000,36.7016986190,231.7476408741,228.5060927252,3.1446385870,2.4201088845,0.0910634163,377.2002710044,25.6048731121,0.0600000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,6,2931.6829300076,0.0000000000,0.0000000000,35.9681621411,267.7158030152,258.4968266470,4.2802025212,2.7282288023,0.1026572965,474.8130316403,35.6608852267,0.0700000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,7,3262.7804914373,0.0000000000,0.0000000000,35.2492864497,302.9650894649,287.6396645289,5.5904685991,3.0363487202,0.1142511766,581.1443736459,47.8625030073,0.0800000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,8,3593.8780528669,0.0000000000,0.0000000000,34.5447785276,337.5098679925,316.0609138856,7.0754368207,3.3444686380,0.1258450568,695.7646546188,62.3635305370,0.0900000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,9,3924.9756142966,0.0000000000,0.0000000000,33.8543512144,371.3642192069,343.8561402637,8.7351071860,3.6525885558,0.1374389369,818.2546099176,79.3052275288,0.1000000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,10,4256.0731757262,0.0000000000,0.0000000000,33.1777230886,404.5419422955,371.0999809900,10.5694796951,3.9607084736,0.1490328171,948.2052687321,98.8168104726,0.1100000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,11,4587.1707371559,0.0000000000,0.0000000000,32.5146183536,437.0565606491,397.8522154771,12.5785543479,4.2688283915,0.1606266972,1085.2178650134,121.0159399310,0.1200000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,12,4918.2682985856,0.0000000000,0.0000000000,31.8647667248,468.9213273739,424.1617144710,14.7623311444,4.5769483093,0.1722205774,1228.9037435819,146.0091942464,0.1300000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,13,5249.3658600152,0.0000000000,0.0000000000,31.2279033199,500.1492306938,450.0691160956,17.1208100846,4.8850682271,0.1838144575,1378.8842617146,173.8925299216,0.1400000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,14,5580.4634214449,0.0000000000,0.0000000000,30.6037685503,530.7529992441,475.6087010231,19.6539911686,5.1931881449,0.1954083377,1534.7906865080,204.7517289327,0.1500000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,15,5911.5609828745,0.0000000000,0.0000000000,29.9921080158,560.7451072599,500.8097439639,22.3618743962,5.5013080628,0.2070022178,1696.2640882990,238.6628332334,0.1600000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,16,6242.6585443042,0.0000000000,0.0000000000,29.3926724010,590.1377796609,525.6975113533,25.2444597676,5.8094279806,0.2185960980,1862.9552304167,275.6925667044,0.1700000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,17,6573.7561057339,0.0000000000,0.0000000000,28.8052173731,618.9429970340,550.2940132379,28.3017472827,6.1175478984,0.2301899781,2034.5244555305,315.8987448015,0.1800000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,18,6904.8536671635,0.0000000000,0.0000000000,28.2295034827,647.1725005166,574.6185802153,31.5337369416,6.4256678162,0.2417838583,2210.6415688454,359.3306721533,0.1900000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,19,7235.9512285932,0.0000000000,0.0000000000,27.6652960663,674.8377965829,598.6883131988,34.9404287441,6.7337877341,0.2533777384,2390.9857183924,406.0295283557,0.2000000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,20,7567.0487900228,0.0000000000,0.0000000000,27.1123651503,701.9501617332,622.5184389980,38.5218226904,7.0419076519,0.2649716186,2575.2452726471,456.0287422094,0.2100000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,21,7898.1463514525,0.0000000000,0.0000000000,26.5704853576,728.5206470908,646.1225949800,42.2779187804,7.3500275697,0.2765654987,2763.1176957041,509.3543546432,0.2200000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,22,8229.2439128821,0.0000000000,0.0000000000,26.0394358156,754.5600829064,669.5130595375,46.2087170141,7.6581474875,0.2881593789,2954.3094202248,566.0253705633,0.2300000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,23,8560.3414743118,0.0000000000,0.0000000000,25.5190000659,780.0790829723,692.7009405844,50.3142173915,7.9662674053,0.2997532590,3148.5357183691,626.0540998660,0.2400000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,24,8891.4390357415,0.0000000000,0.0000000000,25.0089659768,805.0880489491,715.6963311535,54.5944199127,8.2743873232,0.3113471391,3345.5205709111,689.4464878488,0.2500000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,25,9222.5365971711,0.0000000000,0.0000000000,24.5091256558,829.5971746049,738.5084389228,59.0493245776,8.5825072410,0.3229410193,3544.9965347340,756.2024352522,0.2600000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,26,9553.6341586008,0.0000000000,0.0000000000,24.0192753659,853.6164499708,761.1456948716,63.6789313862,8.8906271588,0.3345348994,3746.7046088880,826.3161081608,0.2700000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,27,9884.7317200304,0.0000000000,0.0000000000,23.5392154418,877.1556654126,783.6158450784,68.4832403385,9.1987470766,0.3461287796,3950.3940993922,899.7762379906,0.2800000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,28,10215.8292814601,0.0000000000,0.0000000000,23.0687502090,900.2244156216,805.9260287825,73.4622514345,9.5068669945,0.3577226597,4155.8224829488,976.5664117847,0.2900000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,29,10546.9268428898,0.0000000000,0.0000000000,22.6076879036,922.8321035252,828.0828451685,78.6159646743,9.8149869123,0.3693165399,4362.7552697355,1056.6653530401,0.3000000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,30,10878.0244043194,0.0000000000,0.0000000000,22.1558405946,944.9879441198,850.0924108227,83.9443800577,10.1231068301,0.3809104200,4570.9658654326,1140.0471932806,0.3100000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,31,11209.1219657491,0.0000000000,0.0000000000,21.7130241069,966.7009682267,871.9604094239,89.4474975849,10.4312267479,0.3925043002,4780.2354326353,1226.6817345917,0.3200000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,32,11540.2195271787,0.0000000000,0.0000000000,21.2790579466,987.9800261733,893.6921349273,95.1253172559,10.7393466658,0.4040981803,4990.3527517947,1316.5347033291,0.3300000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,33,11871.3170886084,0.0000000000,0.0000000000,20.8537652271,1008.8337914004,915.2925292639,100.9778390705,11.0474665836,0.4156920605,5201.1140818265,1409.5679952084,0.3400000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,34,12202.4146500381,0.0000000000,0.0000000000,20.4369725970,1029.2707639974,936.7662153947,107.0050630289,11.3555865014,0.4272859406,5412.3230205167,1505.7399119823,0.3500000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,35,12533.5122114677,0.0000000000,0.0000000000,20.0285101699,1049.2992741673,958.1175264055,113.2069891309,11.6637064192,0.4388798208,5623.7903648529,1605.0053899067,0.3600000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,36,12864.6097728974,0.0000000000,0.0000000000,19.6282114546,1068.9274856219,979.3505312156,119.5836173767,11.9718263371,0.4504737009,5835.3339713979,1707.3162201967,0.3700000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,37,13195.7073343270,0.0000000000,0.0000000000,19.2359132875,1088.1633989095,1000.4690573737,126.1349477663,12.2799462549,0.4620675811,6046.7786168227,1812.6212616665,0.3800000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
3,38,13526.8048957567,0.0000000000,0.0000000000,18.8514557662,1107.0148546756,1021.4767113400,132.8609802995,12.5880661727,0.4736614612,6257.9558587061,1920.8666457484,0.3900000000,0.0100000000,1.0000000000,100.0000000000,34976838482.5576629639
