8.604001 124.848694
6.3615537 110.84989
4.747906 105.47481
9.20348 70.9553
9.664395 79.53135
13.112955 94.43516
10.846026 94.01606
6.7489266 108.03076
5.864515 114.87882
5.530996 90.49809
13.934425 98.206116
16.73031 96.08894
15.746768 95.401505
11.29265 115.20676
7.9128556 153.43036
7.1716123 166.83203
7.9690204 181.90857
8.92652 183.90726
9.587896 190.93362
7.784501 179.54364
4.944747 171.85754
3.5976548 171.49026
3.102815 155.52347
1.2987121 118.87048
0.9584668 62.94741
1.518183 34.539906
1.1724253 56.34724
1.3216094 99.03553
2.092789 130.99359
2.547102 140.77644
2.1599066 128.54155
2.4609945 113.386375
3.0281148 108.290985
3.1374428 108.87579
2.7311351 112.27066
1.9329277 119.13884
1.6535448 127.528015
